userId,movieId,rating,timestamp
3,47,5,945175784
3,48,3,944918103
3,49,2,944897108
3,50,4,944917420
3,51,5,944917859
3,52,5,944918215
3,53,5,944917797
3,54,4,944919671
3,55,4,944918444
3,56,5,944918047
3,57,5,944917666
3,58,5,944918856
3,59,5,944917691
3,60,5,944918856
3,61,4,945175658
3,62,4,944917371
3,63,5,944919330
3,64,5,944917294
3,65,5,944918407
3,66,3,944917494
3,67,3,944917396
3,68,5,944917348
3,69,5,944919330
3,70,5,944918378
3,71,5,944917494
3,72,5,944919310
3,73,5,944918103
3,74,5,944918292
3,75,5,944918444
3,76,5,944918631
3,77,5,944919671
3,78,4,944918124
3,79,5,944917691
3,80,5,944917980
3,81,2,944917420
3,82,5,944918215
3,83,4,944918103
3,84,5,944918821
3,85,3,944919083
3,86,4,944918718
3,87,4,944918718
3,88,5,945175870
3,89,3,945175820
3,90,4,945176072
3,91,5,944919728
3,92,5,945175939
3,93,4,944919671
3,94,3,945175702
3,95,4,945176005
3,96,4,945175784
3,97,4,945175870
3,98,4,945175730
3,99,4,944918748
3,100,5,945175784
3,101,4,944897108
3,102,4,945176072
3,103,3,945175939
3,104,3,944919366
3,105,5,945176048
3,106,4,945175963
3,107,4,945176072
3,108,5,945175896
3,109,4,945175963
3,110,4,945175702
3,111,5,945175730
3,112,3,944897108
3,113,3,945176021
3,114,4,944918590
3,115,4,944918378
3,116,4,945176099
3,117,5,945175870
3,118,3,945176099
3,119,4,945175939
3,120,5,944918683
3,121,5,944919671
3,122,4,944919728
3,123,5,944918444
3,124,5,944897108
3,125,4,945175784
3,126,5,944919001
3,127,4,944918292
3,128,5,944919671
3,129,4,944919729
3,130,4,944918748
3,131,4,944918310
3,132,4,944918915
3,133,5,944918215
3,134,4,945175896
3,135,4,945175870
3,136,5,944897783
3,137,4,944919729
3,138,4,944897783
3,139,4,945175784
3,140,5,945175680
3,141,4,945175939
3,142,3,945175820
3,143,4,945175963
3,144,3,945175702
3,145,1,944897441
3,146,4,944918610
3,147,3,944897654
3,148,5,945175658
3,149,3,944897877
3,150,4,945175820
3,151,4,945176005
3,152,5,945175939
3,153,4,945175730
3,154,3,945176099
3,155,1,945176099
3,156,3,945175730
3,157,3,945175658
3,158,4,945176048
3,159,1,944897405
3,160,4,944897855
3,161,3,945175870
3,162,5,944897405
3,163,4,944897654
3,164,4,944918444
3,165,5,944918516
3,166,5,944917666
3,167,4,944918980
3,168,4,945176072
3,169,3,944897405
3,170,5,944919898
3,171,3,945175820
3,172,3,945175784
3,173,4,945175730
3,174,5,944918500
3,175,4,944919407
3,176,4,944918864
3,177,4,944918980
3,178,5,944919672
3,179,5,944919729
3,180,2,945176048
3,181,5,944919729
3,182,5,944919189
3,183,4,944919729
3,184,4,944918567
3,185,4,944918468
3,186,4,944917348
3,187,5,944917450
4,1,3,840879227
4,2,4,840878922
4,3,3,840878994
4,4,1,840879061
4,5,3,840878852
4,6,3,840878898
4,7,4,840879087
4,8,4,840878922
4,9,3,840878994
4,10,4,840879198
4,11,4,840879243
4,12,4,840878994
4,13,3,840878825
4,14,3,840879019
4,15,4,840879357
4,16,3,840879087
4,17,5,840878944
4,18,4,840878944
4,19,4,840879575
4,20,3,840879523
4,21,4,840879282
4,22,3,840879457
4,23,3,840879654
4,24,4,840879038
4,25,4,840878962
4,26,4,840879265
4,27,4,840879424
4,28,5,840879322
5,1,3,851527569
5,2,5,851527751
5,3,3,851526935
5,4,3,851617589
5,5,5,851526935
5,6,2,851526992
5,7,4,851527569
5,8,2,851527012
5,9,5,851526935
5,10,5,851527514
5,11,2,851527650
5,12,3,851527723
5,13,5,851527608
5,14,4,851527569
5,15,4,851617633
5,16,5,851527608
5,17,4,851527688
5,18,5,851527569
5,19,3,851527650
5,20,5,851527650
5,21,4,851527608
5,22,4,851617474
5,23,5,851527723
5,24,5,851527515
5,25,5,851527569
5,26,5,851527723
5,27,5,851527515
5,28,4,851527650
5,29,4,851527515
5,30,4,851527607
5,31,5,851527569
5,32,5,851527688
5,33,3,851527751
5,34,4,851527650
5,35,5,851527751
5,36,4,851527608
5,37,5,851527688
5,38,5,851527569
5,39,5,851527514
5,40,3,851527515
5,41,5,851617589
5,42,5,851527515
5,43,3,851526961
5,44,3,851527056
5,45,3,851526935
5,46,5,851527056
5,47,3,851526991
5,48,5,851527650
5,49,5,851526935
5,50,5,851526935
5,51,3,851526992
5,52,5,851527074
5,53,5,851617633
5,54,5,851617589
5,55,5,851527607
5,56,4,851527152
5,57,2,851526991
5,58,5,851617553
5,59,5,851617674
5,60,5,851527723
5,61,5,851617728
5,62,5,851617674
5,63,5,851617674
5,64,5,851617674
5,65,5,851617728
5,66,5,851527231
6,1,5,858275452
6,2,3,858275558
6,3,5,858275558
6,4,5,858275452
6,5,5,858275658
6,6,5,858275452
6,7,3,858275783
6,8,4,858275917
6,9,5,858275452
6,10,4,858275658
6,11,4,858275558
6,12,4,858275783
6,13,5,858275452
6,14,4,858275658
6,15,4,858275658
6,16,3,858275917
6,17,3,858275558
6,18,2,858275452
6,19,3,858275917
6,20,3,858275782
6,21,3,858275452
6,22,4,858275658
6,23,3,858275783
6,24,1,858275558
7,1,3,1011208463
7,2,3,1011208220
7,3,4,1011207889
7,4,2,1011208732
7,5,3,1011205378
7,6,2,1011207676
7,7,3,1011207238
7,8,2,1011208366
7,9,2,1011208569
7,10,3,1011207965
7,11,2,1011208263
7,12,5,1011206659
7,13,3,1011206217
7,14,2,1011208655
7,15,3,1011207019
7,16,3,1011208090
7,17,4,1011206046
7,18,3,1011208637
7,19,3,1011205262
7,20,4,1011207775
7,21,3,1011208038
7,22,3,1011208344
7,23,4,1011204536
7,24,3,1011207889
7,25,3,1011208463
7,26,4,1011207860
7,27,5,1011206779
7,28,2,1011206595
7,29,4,1011208000
7,30,4,1011205651
7,31,5,1011208220
7,32,5,1011206456
7,33,4,1011205480
7,34,4,1011207938
7,35,2,1011207238
7,36,3,1011208066
7,37,3,1011208161
7,38,5,1011206659
7,39,4,1011206898
7,40,3,1011208527
7,41,1,1011206295
7,42,3,1011207889
7,43,3,1011207270
7,44,4,1011207810
7,45,4,1011204510
7,46,5,1011204596
7,47,3,1011207916
7,48,4,1011207700
7,49,3,1011207570
7,50,3,1011206698
7,51,3,1011207775
7,52,3,1011207830
7,53,3,1011206498
7,54,4,1011205481
7,55,3,1011205333
7,56,5,1011206898
7,57,3,1011208038
7,58,1,1011205422
7,59,4,1011206698
7,60,3,1011208112
7,61,3,1011208187
7,62,5,1011204572
7,63,2,1011206732
7,64,5,1011204654
7,65,3,1011204486
7,66,4,1011207643
7,67,4,1011206659
7,68,5,1011205262
7,69,3,1011205422
7,70,4,1011207810
7,71,4,1011206698
7,72,4,1011206065
7,73,4,1011205286
7,74,3,1011206732
7,75,3,1011207700
7,76,3,1011205940
7,77,4,1011207860
7,78,4,1011205234
7,79,2,1011207019
7,80,3,1011207810
7,81,3,1011208161
7,82,2,1011208550
7,83,3,1011208134
7,84,4,1011206549
7,85,3,1011206375
7,86,2,1011209284
7,87,3,1011205998
7,88,4,1011207079
7,89,3,1011206928
7,90,3,1011206832
7,91,3,1011208263
7,92,3,1011204620
7,93,4,1011207749
7,94,2,1011206217
7,95,5,1011207965
7,96,4,1011207938
7,97,3,1011207311
7,98,3,1011208527
7,99,3,1011208487
7,100,4,1011209096
7,101,4,1011206898
7,102,3,1011205998
7,103,3,1011205355
7,104,4,1011207019
7,105,4,1011207019
7,106,3,1011209284
7,107,4,1011205698
7,108,5,1011205481
7,109,3,1011207123
7,110,3,1011207700
7,111,4,1011206022
7,112,3,1011206498
7,113,3,1011208112
7,114,3,1011206498
7,115,3,1011207786
7,116,3,1011208463
7,117,2,1011206188
7,118,3,1011205422
7,119,2,1011208608
7,120,3,1011205452
7,121,3,1011207182
7,122,3,1011208487
7,123,3,1011209161
7,124,3,1011207052
7,125,3,1011206779
7,126,3,1011206157
7,127,3,1011205743
7,128,2,1011208637
7,129,4,1011209218
7,130,3,1011207722
7,131,4,1011206549
7,132,4,1011208187
7,133,4,1011205787
7,134,3,1011208220
7,135,3,1011206188
7,136,4,1011206346
7,137,2,1011205813
7,138,3,1011205860
7,139,2,1011205882
7,140,2,1011207270
7,141,4,1011206732
7,142,3,1011205698
7,143,3,1011209036
7,144,3,1011208608
7,145,3,1011209284
7,146,4,1011206898
7,147,3,1011208161
7,148,4,1011206832
7,149,4,1011206928
7,150,3,1011207311
7,151,4,1011205813
7,152,2,1011207019
7,153,4,1011207101
7,154,4,1011208000
7,155,3,1011208971
7,156,3,1011209036
7,157,3,1011205422
7,158,4,1011209161
7,159,3,1011207270
7,160,3,1011209218
7,161,2,1011209218
7,162,4,1011205422
7,163,5,1011209348
7,164,2,1011209036
7,165,3,1011208971
7,166,3,1011205787
7,167,4,1011209096
7,168,4,1011209036
7,169,3,1011206832
7,170,5,1011206321
7,171,3,1011206595
7,172,4,1011209096
7,173,2,1011206951
7,174,4,1011207589
7,175,4,1011204654
7,176,2,1011208700
7,177,2,1011206805
7,178,2,1011207052
7,179,4,1011206346
7,180,3,1011205521
7,181,3,1011204654
7,182,3,1011206092
7,183,2,1011204572
7,184,4,1011205452
7,185,2,1011206262
7,186,3,1011208263
7,187,3,1011205998
7,188,3,1011207101
7,189,2,1011206805
7,190,2,1011209348
7,191,5,1011208971
7,192,3,1011209348
7,193,4,1011206456
7,194,2,1011207860
7,195,2,1011209218
7,196,3,1011205675
7,197,3,1011208000
7,198,3,1011207570
7,199,4,1011205743
7,200,3,1011207182
7,201,4,1011206595
7,202,4,1011209096
7,203,5,1011206698
7,204,4,1011206092
7,205,4,1011204620
7,206,5,1011207916
7,207,3,1011208318
7,208,4,1011209161
7,209,4,1011209284
7,210,4,1011208344
7,211,3,1011206498
7,212,3,1011206864
7,213,2,1011208366
7,214,5,1011209161
7,215,2,1011207358
7,216,4,1011206456
7,217,3,1011208134
7,218,4,1011206375
7,219,3,1011207052
7,220,2,1011209161
7,221,4,1011209284
7,222,2,1011208971
7,223,4,1011206779
7,224,2,1011209348
7,225,2,1011208971
7,226,4,1011207238
7,227,3,1011206977
7,228,3,1011206022
7,229,3,1011207079
7,230,4,1011205675
7,231,3,1011207270
7,232,4,1011206732
7,233,4,1011206951
7,234,4,1011209036
7,235,3,1011207860
7,236,4,1011208318
7,237,4,1011205111
7,238,3,1011206864
7,239,3,1011208220
7,240,4,1011206417
7,241,3,1011207965
7,242,4,1011207749
7,243,3,1011208187
7,244,3,1011208318
7,245,4,1011207749
7,246,3,1011205452
7,247,5,1011205026
7,248,4,1011205026
7,249,3,1011205069
7,250,3,1011208675
7,251,4,1011205286
7,252,3,1011205651
7,253,3,1011207749
7,254,3,1011205069
7,255,2,1011206864
7,256,2,1011207916
7,257,3,1011208463
7,258,4,1011206092
7,259,2,1011206517
7,260,4,1011207205
7,261,4,1011205069
7,262,2,1011205089
7,263,4,1011206977
7,264,2,1011205333
7,265,3,1011205521
7,266,3,1011205131
7,267,5,1011205333
7,268,1,1011204747
7,269,4,1011204803
7,270,4,1011204833
7,271,3,1011204747
7,272,5,1011204773
7,273,4,1011204747
7,274,4,1011204833
7,275,3,1011204879
7,276,3,1011204899
8,1,4,833981871
8,2,5,833981733
8,3,3,833982631
8,4,4,833981834
8,5,1,833981918
8,6,4,833981710
8,7,3,833981963
8,8,5,833981896
8,9,4,833982197
8,10,5,833981870
8,11,4,833973081
8,12,3,833973175
8,13,4,833981804
8,14,3,833973175
8,15,3,833982178
8,16,1,833982178
8,17,3,833981993
8,18,2,834586861
8,19,4,833982765
8,20,3,833981834
8,21,3,835087532
8,22,4,833982013
8,23,4,833981834
8,24,5,833981963
8,25,3,833982244
8,26,4,833982245
8,27,5,833981870
8,28,4,833981834
8,29,5,833973081
8,30,2,833973235
8,31,3,833973235
8,32,2,834586900
8,33,4,833981834
8,34,3,833973175
8,35,5,833973175
8,36,4,833982244
8,37,3,833982683
8,38,2,833982808
8,39,5,833982259
8,40,4,833982790
8,41,4,833982013
8,42,3,833982133
8,43,4,834587089
8,44,4,833982715
8,45,4,833973081
8,46,4,833982668
8,47,5,833981804
8,48,4,833982259
8,49,4,835087603
8,50,5,833981896
8,51,4,833982648
8,52,4,833982790
8,53,3,833982957
8,54,5,833973298
8,55,4,833982860
8,56,4,834587074
8,57,4,833982668
8,58,3,833982859
8,59,5,833982013
8,60,4,833982889
8,61,3,833973175
8,62,5,833982668
8,63,5,833973081
8,64,4,833973081
8,65,5,833981896
8,66,3,835087532
8,67,5,833982889
8,68,4,833981710
8,69,5,834586915
8,70,4,834586590
9,1,4,994019198
9,2,5,994019177
9,3,3,994019177
9,4,3,994020644
9,5,4,994020010
9,6,5,994020231
9,7,3,994019240
9,8,2,994020680
9,9,3,994020490
9,10,3,994020834
9,11,4,994020490
9,12,3,994020516
9,13,2,994020834
9,14,2,994020644
9,15,3,994020305
9,16,4,994020264
9,17,5,994020680
9,18,2,994020644
9,19,2,994019133
9,20,5,994020379
9,21,3,994020517
9,22,2,994020078
9,23,3,994019476
9,24,3,994019432
9,25,2,994019451
9,26,4,994019320
9,27,2,994019476
9,28,1,994019320
9,29,5,994020180
9,30,4,994019656
9,31,2,994019881
9,32,1,994019848
9,33,3,994019820
9,34,2,994019800
9,35,3,994019775
10,1,4,943497887
10,2,4,943497660
10,3,4,943497660
10,4,4,943497376
10,5,3,943497122
10,6,5,943497122
10,7,5,943497439
10,8,4,943497122
10,9,4,943497610
10,10,3,943497284
10,11,4,943497986
10,12,4,943497180
10,13,4,943497376
10,14,3,943497122
10,15,4,943497235
10,16,4,943497610
10,17,5,943497502
10,18,3,943497235
10,19,4,943497554
10,20,4,943497502
10,21,4,943497235
10,22,5,943497554
10,23,4,943497180
10,24,3,943497986
10,25,5,943497376
10,26,4,943497610
10,27,3,943497180
10,28,4,943497180
10,29,3,943497376
10,30,4,943497502
10,31,4,943497838
10,32,3,943497376
10,33,4,943497934
10,34,4,943497934
10,35,4,943497502
10,36,4,943497502
10,37,4,943497439
10,38,3,943497376
